374,,Jaen,2015,148511,Partido Socialista Obrero Espa&ntilde;ol (PSOE),38.3,3,,,
375,,Jaen,2015,121984,Partido Popular (PP),31.5,2,,,
376,,Jaen,2015,48640,Podemos (PODEMOS),12.6,0,,,
377,,Jaen,2015,41398,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),10.7,0,,,
378,,Jaen,2015,16771,Unidad Popular (IU-UP),4.3,0,,,
379,,Jaen,2015,2543,Partido Animalista Contra el Maltrato Animal (PACMA),0.7,0,,,
380,,Jaen,2015,1287,Uni&oacute;n Progreso y Democracia (UPyD),0.3,0,,,
381,,Jaen,2015,715,Vox (VOX),0.2,0,,,
382,,Jaen,2015,469,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
383,,Jaen,2015,371,Recortes Cero-Grupo Verde,0.1,0,,,
384,,Jaen,2015,2098,Otros,0.5,0,,,
385,,Leon,2015,442375,Censo,,,,,
386,,Leon,2015,295812,Votantes,66.9,,,,
387,,Leon,2015,3411,Nulos,,,,,
388,,Leon,2015,292401,V&aacute;lidos,,,,,
389,,Leon,2015,2943,Blancos,,,,,
390,,Leon,2015,104077,Partido Popular (PP),35.6,2,,,
391,,Leon,2015,74128,Partido Socialista Obrero Espa&ntilde;ol (PSOE),25.4,1,,,
392,,Leon,2015,51441,Podemos (PODEMOS),17.6,1,,,
393,,Leon,2015,37902,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),13,1,,,
394,,Leon,2015,13997,Unidad Popular (IU-UP),4.8,0,,,
395,,Leon,2015,2047,Uni&oacute;n Progreso y Democracia (UPyD),0.7,0,,,
396,,Leon,2015,1838,Partido Animalista Contra el Maltrato Animal (PACMA),0.6,0,,,
397,,Leon,2015,745,Vox (VOX),0.3,0,,,
398,,Leon,2015,534,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
399,,Leon,2015,482,Recortes Cero-Grupo Verde,0.2,0,,,
400,,Leon,2015,2267,Otros,0.8,0,,,
401,,Lerida,2015,313836,Censo,,,,,
402,,Lerida,2015,200496,Votantes,63.9,,,,
403,,Lerida,2015,1827,Nulos,,,,,
404,,Lerida,2015,198669,V&aacute;lidos,,,,,
405,,Lerida,2015,2124,Blancos,,,,,
406,,Lerida,2015,48289,Democr&agrave;cia i Llibertat (DL),24.3,1,,,
407,,Lerida,2015,44317,Esquerra Republicana de Catalunya-Catalunya S&iacute; (ERC-CATSI),22.3,1,,,
408,,Lerida,2015,30538,En Com&uacute; Podem (EN COM&Uacute;),15.4,1,,,
409,,Lerida,2015,24668,Partit dels Socialistes de Catalunya (PSC-PSOE),12.4,1,,,
410,,Lerida,2015,22360,Partido Popular (PP),11.3,0,,,
411,,Lerida,2015,17897,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),9,0,,,
412,,Lerida,2015,4867,Uni&oacute; Democr&agrave;tica de Catalunya (unio.cat),2.4,0,,,
413,,Lerida,2015,1743,Partido Animalista Contra el Maltrato Animal (PACMA),0.9,0,,,
414,,Lerida,2015,687,Uni&oacute;n Progreso y Democracia (UPyD),0.3,0,,,
415,,Lerida,2015,465,Vox (VOX),0.2,0,,,
416,,Lerida,2015,398,Recortes Cero-Grupo Verde,0.2,0,,,
417,,Lerida,2015,316,Partit Comunista del Poble de Catalunya (PCPC),0.2,0,,,
418,,Logrono,2015,247507,Censo,,,,,
419,,Logrono,2015,179269,Votantes,72.4,,,,
420,,Logrono,2015,2062,Nulos,,,,,
421,,Logrono,2015,177207,V&aacute;lidos,,,,,
422,,Logrono,2015,1496,Blancos,,,,,
423,,Logrono,2015,67941,Partido Popular (PP),38.3,2,,,
424,,Logrono,2015,41973,Partido Socialista Obrero Espa&ntilde;ol (PSOE),23.7,1,,,
425,,Logrono,2015,28073,Podemos (PODEMOS),15.8,1,,,
426,,Logrono,2015,26812,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),15.1,0,,,
427,,Logrono,2015,7423,Unidad Popular (IU-UP),4.2,0,,,
428,,Logrono,2015,1361,Uni&oacute;n Progreso y Democracia (UPyD),0.8,0,,,
429,,Logrono,2015,1177,Partido Animalista Contra el Maltrato Animal (PACMA),0.7,0,,,
430,,Logrono,2015,360,Recortes Cero-Grupo Verde,0.2,0,,,
431,,Logrono,2015,229,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
432,,Logrono,2015,362,Otros,0.2,0,,,
433,,Lugo,2015,349547,Censo,,,,,
434,,Lugo,2015,207084,Votantes,59.2,,,,
435,,Lugo,2015,3732,Nulos,,,,,
436,,Lugo,2015,203352,V&aacute;lidos,,,,,
437,,Lugo,2015,2445,Blancos,,,,,
438,,Lugo,2015,86446,Partido Popular (PP),42.5,2,,,
439,,Lugo,2015,48772,Partido dos Socialistas de Galicia-PSOE (PSdeG-PSOE),24,1,,,
440,,Lugo,2015,39122,En Marea (PODEMOS-En Marea-ANOVA-EU),19.2,1,,,
441,,Lugo,2015,15441,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),7.6,0,,,
442,,Lugo,2015,7253,N&oacute;s-Candidatura Galega (BNG-CG-FOGA-PCPG-PG),3.6,0,,,
443,,Lugo,2015,1633,Partido Animalista Contra el Maltrato Animal (PACMA),0.8,0,,,
444,,Lugo,2015,971,Uni&oacute;n Progreso y Democracia (UPyD),0.5,0,,,
445,,Lugo,2015,443,Recortes Cero-Grupo Verde,0.2,0,,,
446,,Lugo,2015,421,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
447,,Lugo,2015,405,Otros,0.2,0,,,
448,,Madrid,2015,4913893,Censo,,,,,
449,,Madrid,2015,3642127,Votantes,74.1,,,,
450,,Madrid,2015,23209,Nulos,,,,,
451,,Madrid,2015,3618918,V&aacute;lidos,,,,,
452,,Madrid,2015,18751,Blancos,,,,,
453,,Madrid,2015,1210219,Partido Popular (PP),33.4,13,,,
454,,Madrid,2015,756257,Podemos (PODEMOS),20.9,8,,,
455,,Madrid,2015,681167,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),18.8,7,,,
456,,Madrid,2015,645645,Partido Socialista Obrero Espa&ntilde;ol (PSOE),17.8,6,,,
457,,Madrid,2015,190193,Unidad Popular (IU-UP),5.3,2,,,
458,,Madrid,2015,43508,Uni&oacute;n Progreso y Democracia (UPyD),1.2,0,,,
459,,Madrid,2015,28322,Partido Animalista Contra el Maltrato Animal (PACMA),0.8,0,,,
460,,Madrid,2015,22643,Vox (VOX),0.6,0,,,
461,,Madrid,2015,4037,Recortes Cero-Grupo Verde,0.1,0,,,
462,,Madrid,2015,1742,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0,0,,,
463,,Madrid,2015,16434,Otros,0.5,0,,,
464,,Malaga,2015,1160216,Censo,,,,,
465,,Malaga,2015,783158,Votantes,67.5,,,,
466,,Malaga,2015,6594,Nulos,,,,,
467,,Malaga,2015,776564,V&aacute;lidos,,,,,
468,,Malaga,2015,5724,Blancos,,,,,
469,,Malaga,2015,224745,Partido Popular (PP),28.9,4,,,
470,,Malaga,2015,208896,Partido Socialista Obrero Espa&ntilde;ol (PSOE),26.9,3,,,
471,,Malaga,2015,132980,Podemos (PODEMOS),17.1,2,,,
472,,Malaga,2015,132586,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),17.1,2,,,
473,,Malaga,2015,52772,Unidad Popular (IU-UP),6.8,0,,,
474,,Malaga,2015,8886,Partido Animalista Contra el Maltrato Animal (PACMA),1.1,0,,,
475,,Malaga,2015,4522,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
476,,Malaga,2015,1817,Vox (VOX),0.2,0,,,
477,,Malaga,2015,1029,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
478,,Malaga,2015,974,Recortes Cero-Grupo Verde,0.1,0,,,
479,,Malaga,2015,1633,Otros,0.2,0,,,
480,,Murcia,2015,1031733,Censo,,,,,
481,,Murcia,2015,733997,Votantes,71.1,,,,
482,,Murcia,2015,6382,Nulos,,,,,
483,,Murcia,2015,727615,V&aacute;lidos,,,,,
484,,Murcia,2015,4511,Blancos,,,,,
485,,Murcia,2015,293943,Partido Popular (PP),40.4,5,,,
486,,Murcia,2015,147883,Partido Socialista Obrero Espa&ntilde;ol (PSOE),20.3,2,,,
487,,Murcia,2015,128570,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),17.7,2,,,
488,,Murcia,2015,110601,Podemos (PODEMOS),15.2,1,,,
489,,Murcia,2015,22767,Unidad Popular (IU-UP),3.1,0,,,
490,,Murcia,2015,6591,Partido Animalista Contra el Maltrato Animal (PACMA),0.9,0,,,
491,,Murcia,2015,5442,Uni&oacute;n Progreso y Democracia (UPyD),0.7,0,,,
492,,Murcia,2015,3282,Vox (VOX),0.5,0,,,
493,,Murcia,2015,1268,Recortes Cero-Grupo Verde,0.2,0,,,
494,,Murcia,2015,1051,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
495,,Murcia,2015,1706,Otros,0.2,0,,,
496,,Navarra,2015,502520,Censo,,,,,
497,,Navarra,2015,356462,Votantes,70.9,,,,
498,,Navarra,2015,3114,Nulos,,,,,
499,,Navarra,2015,353348,V&aacute;lidos,,,,,
500,,Navarra,2015,3714,Blancos,,,,,
501,,Navarra,2015,102244,Uni&oacute;n del Pueblo Navarro-Partido Popular (UPN-PP),28.9,2,,,
502,,Navarra,2015,81216,Podemos (PODEMOS),23,2,,,
503,,Navarra,2015,54856,Partido Socialista Obrero Espa&ntilde;ol (PSOE),15.5,1,,,
504,,Navarra,2015,34939,Euskal Herria Bildu (EH Bildu),9.9,0,,,
505,,Navarra,2015,30642,Geroa Bai (GBAI),8.7,0,,,
506,,Navarra,2015,24969,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),7.1,0,,,
507,,Navarra,2015,14528,Unidad Popular (IU-UP),4.1,0,,,
508,,Navarra,2015,2343,Partido Animalista Contra el Maltrato Animal (PACMA),0.7,0,,,
509,,Navarra,2015,1452,Uni&oacute;n Progreso y Democracia (UPyD),0.4,0,,,
510,,Navarra,2015,956,Recortes Cero-Grupo Verde,0.3,0,,,
511,,Navarra,2015,1489,Otros,0.4,0,,,
512,,Orense,2015,365513,Censo,,,,,
513,,Orense,2015,195475,Votantes,53.5,,,,
514,,Orense,2015,2542,Nulos,,,,,
515,,Orense,2015,192933,V&aacute;lidos,,,,,
516,,Orense,2015,1749,Blancos,,,,,
517,,Orense,2015,86673,Partido Popular (PP),44.9,2,,,
518,,Orense,2015,44726,Partido dos Socialistas de Galicia-PSOE (PSdeG-PSOE),23.2,1,,,
519,,Orense,2015,34357,En Marea (PODEMOS-En Marea-ANOVA-EU),17.8,1,,,
520,,Orense,2015,15174,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),7.9,0,,,
521,,Orense,2015,6455,N&oacute;s-Candidatura Galega (BNG-CG-FOGA-PCPG-PG),3.3,0,,,
522,,Orense,2015,1406,Partido Animalista Contra el Maltrato Animal (PACMA),0.7,0,,,
523,,Orense,2015,777,Uni&oacute;n Progreso y Democracia (UPyD),0.4,0,,,
524,,Orense,2015,399,Recortes Cero-Grupo Verde,0.2,0,,,
525,,Orense,2015,1217,Otros,0.6,0,,,
526,,Oviedo,2015,985087,Censo,,,,,
527,,Oviedo,2015,628200,Votantes,63.8,,,,
528,,Oviedo,2015,5233,Nulos,,,,,
529,,Oviedo,2015,622967,V&aacute;lidos,,,,,
530,,Oviedo,2015,5591,Blancos,,,,,
531,,Oviedo,2015,187568,Partido Popular-Foro Asturias (PP-FORO),30.1,3,,,
532,,Oviedo,2015,145113,Partido Socialista Obrero Espa&ntilde;ol (PSOE),23.3,2,,,
533,,Oviedo,2015,132984,Podemos (PODEMOS),21.3,2,,,
534,,Oviedo,2015,84464,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),13.6,1,,,
535,,Oviedo,2015,52583,Unidad Popular (IU-UP),8.4,0,,,
536,,Oviedo,2015,4555,Partido Animalista Contra el Maltrato Animal (PACMA),0.7,0,,,
537,,Oviedo,2015,3855,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
538,,Oviedo,2015,1715,Vox (VOX),0.3,0,,,
539,,Oviedo,2015,1240,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
540,,Oviedo,2015,1038,Recortes Cero-Grupo Verde,0.2,0,,,
541,,Oviedo,2015,2261,Otros,0.4,0,,,
542,,Palencia,2015,144427,Censo,,,,,
543,,Palencia,2015,105955,Votantes,73.4,,,,
544,,Palencia,2015,1277,Nulos,,,,,
545,,Palencia,2015,104678,V&aacute;lidos,,,,,
546,,Palencia,2015,993,Blancos,,,,,
547,,Palencia,2015,42182,Partido Popular (PP),40.3,2,,,
548,,Palencia,2015,25698,Partido Socialista Obrero Espa&ntilde;ol (PSOE),24.5,1,,,
549,,Palencia,2015,14814,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),14.2,0,,,
550,,Palencia,2015,14083,Podemos (PODEMOS),13.5,0,,,
551,,Palencia,2015,4699,Unidad Popular (IU-UP),4.5,0,,,
552,,Palencia,2015,828,Uni&oacute;n Progreso y Democracia (UPyD),0.8,0,,,
553,,Palencia,2015,624,Partido Animalista Contra el Maltrato Animal (PACMA),0.6,0,,,
554,,Palencia,2015,159,Recortes Cero-Grupo Verde,0.2,0,,,
555,,Palencia,2015,126,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
556,,Palencia,2015,472,Otros,0.5,0,,,
557,,LasPalmas,2015,838543,Censo,,,,,
558,,LasPalmas,2015,523637,Votantes,62.4,,,,
559,,LasPalmas,2015,7535,Nulos,,,,,
560,,LasPalmas,2015,516102,V&aacute;lidos,,,,,
561,,LasPalmas,2015,4111,Blancos,,,,,
562,,LasPalmas,2015,145372,Partido Popular (PP),28.2,3,,,
563,,LasPalmas,2015,136583,Podemos (PODEMOS),26.5,2,,,
564,,LasPalmas,2015,115521,Partido Socialista Obrero Espa&ntilde;ol-Nueva Canarias (PSOE-NCa),22.4,2,,,
565,,LasPalmas,2015,63385,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),12.3,1,,,
566,,LasPalmas,2015,21788,Coalici&oacute;n Canaria-Partido Nacionalista Canario (CCa-PNC),4.2,0,,,
567,,LasPalmas,2015,15262,Unidad Popular (IU-UP),3,0,,,
568,,LasPalmas,2015,5351,Partido Animalista Contra el Maltrato Animal (PACMA),1,0,,,
569,,LasPalmas,2015,2564,Uni&oacute;n Progreso y Democracia (UPyD),0.5,0,,,
570,,LasPalmas,2015,1478,Recortes Cero-Grupo Verde,0.3,0,,,
571,,LasPalmas,2015,953,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
572,,LasPalmas,2015,774,Vox (VOX),0.1,0,,,
573,,LasPalmas,2015,2960,Otros,0.6,0,,,
574,,Pontevedra,2015,901970,Censo,,,,,
575,,Pontevedra,2015,579647,Votantes,64.3,,,,
576,,Pontevedra,2015,7883,Nulos,,,,,
577,,Pontevedra,2015,571764,V&aacute;lidos,,,,,
578,,Pontevedra,2015,5481,Blancos,,,,,
579,,Pontevedra,2015,197201,Partido Popular (PP),34.5,3,,,
580,,Pontevedra,2015,159638,En Marea (PODEMOS-En Marea-ANOVA-EU),27.9,2,,,
581,,Pontevedra,2015,118988,Partido dos Socialistas de Galicia-PSOE (PSdeG-PSOE),20.8,2,,,
582,,Pontevedra,2015,51453,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),9,0,,,
583,,Pontevedra,2015,26537,N&oacute;s-Candidatura Galega (BNG-CG-FOGA-PCPG-PG),4.6,0,,,
584,,Pontevedra,2015,5315,Partido Animalista Contra el Maltrato Animal (PACMA),0.9,0,,,
585,,Pontevedra,2015,3177,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
586,,Pontevedra,2015,1439,Recortes Cero-Grupo Verde,0.3,0,,,
587,,Pontevedra,2015,1377,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
588,,Pontevedra,2015,1158,Otros,0.2,0,,,
589,,Salamanca,2015,309358,Censo,,,,,
590,,Salamanca,2015,211743,Votantes,68.4,,,,
591,,Salamanca,2015,2276,Nulos,,,,,
592,,Salamanca,2015,209467,V&aacute;lidos,,,,,
593,,Salamanca,2015,1997,Blancos,,,,,
594,,Salamanca,2015,89375,Partido Popular (PP),42.7,2,,,
595,,Salamanca,2015,45593,Partido Socialista Obrero Espa&ntilde;ol (PSOE),21.8,1,,,
596,,Salamanca,2015,35242,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),16.8,1,,,
597,,Salamanca,2015,25743,Podemos (PODEMOS),12.3,0,,,
598,,Salamanca,2015,7017,Unidad Popular (IU-UP),3.3,0,,,
599,,Salamanca,2015,1669,Uni&oacute;n Progreso y Democracia (UPyD),0.8,0,,,
600,,Salamanca,2015,1175,Partido Animalista Contra el Maltrato Animal (PACMA),0.6,0,,,
601,,Salamanca,2015,822,Vox (VOX),0.4,0,,,
602,,Salamanca,2015,319,Recortes Cero-Grupo Verde,0.2,0,,,
603,,Salamanca,2015,264,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
604,,Salamanca,2015,251,Otros,0.1,0,,,
605,,SantaCruzdeTenerife,2015,830368,Censo,,,,,
606,,SantaCruzdeTenerife,2015,483294,Votantes,58.2,,,,
607,,SantaCruzdeTenerife,2015,5365,Nulos,,,,,
608,,SantaCruzdeTenerife,2015,477929,V&aacute;lidos,,,,,
609,,SantaCruzdeTenerife,2015,3151,Blancos,,,,,
610,,SantaCruzdeTenerife,2015,138203,Partido Popular (PP),28.9,2,,,
611,,SantaCruzdeTenerife,2015,102892,Partido Socialista Obrero Espa&ntilde;ol-Nueva Canarias (PSOE-NCa),21.5,2,,,
612,,SantaCruzdeTenerife,2015,94936,Podemos (PODEMOS),19.9,1,,,
613,,SantaCruzdeTenerife,2015,60129,Coalici&oacute;n Canaria-Partido Nacionalista Canario (CCa-PNC),12.6,1,,,
614,,SantaCruzdeTenerife,2015,50257,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),10.5,1,,,
615,,SantaCruzdeTenerife,2015,15716,Unidad Popular (IU-UP),3.3,0,,,
616,,SantaCruzdeTenerife,2015,6537,Partido Animalista Contra el Maltrato Animal (PACMA),1.4,0,,,
617,,SantaCruzdeTenerife,2015,2117,Uni&oacute;n Progreso y Democracia (UPyD),0.4,0,,,
618,,SantaCruzdeTenerife,2015,1182,Recortes Cero-Grupo Verde,0.2,0,,,
619,,SantaCruzdeTenerife,2015,772,Vox (VOX),0.2,0,,,
620,,SantaCruzdeTenerife,2015,759,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
621,,SantaCruzdeTenerife,2015,1278,Otros,0.3,0,,,
622,,Santander,2015,498771,Censo,,,,,
623,,Santander,2015,353975,Votantes,71,,,,
624,,Santander,2015,3904,Nulos,,,,,
625,,Santander,2015,350071,V&aacute;lidos,,,,,
626,,Santander,2015,2849,Blancos,,,,,
627,,Santander,2015,129216,Partido Popular (PP),36.9,2,,,
628,,Santander,2015,78460,Partido Socialista Obrero Espa&ntilde;ol (PSOE),22.4,1,,,
629,,Santander,2015,62569,Podemos (PODEMOS),17.9,1,,,
630,,Santander,2015,53371,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),15.2,1,,,
631,,Santander,2015,15488,Unidad Popular (IU-UP),4.4,0,,,
632,,Santander,2015,2943,Partido Animalista Contra el Maltrato Animal (PACMA),0.8,0,,,
633,,Santander,2015,2875,Uni&oacute;n Progreso y Democracia (UPyD),0.8,0,,,
634,,Santander,2015,901,Vox (VOX),0.3,0,,,
635,,Santander,2015,529,Recortes Cero-Grupo Verde,0.2,0,,,
636,,Santander,2015,461,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
637,,Santander,2015,409,Otros,0.1,0,,,
638,,Segovia,2015,121440,Censo,,,,,
639,,Segovia,2015,93139,Votantes,76.7,,,,
640,,Segovia,2015,1303,Nulos,,,,,
641,,Segovia,2015,91836,V&aacute;lidos,,,,,
642,,Segovia,2015,903,Blancos,,,,,
643,,Segovia,2015,36182,Partido Popular (PP),39.4,2,,,
644,,Segovia,2015,19769,Partido Socialista Obrero Espa&ntilde;ol (PSOE),21.5,1,,,
645,,Segovia,2015,15665,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),17.1,0,,,
646,,Segovia,2015,13144,Podemos (PODEMOS),14.3,0,,,
647,,Segovia,2015,3742,Unidad Popular (IU-UP),4.1,0,,,
648,,Segovia,2015,1274,Uni&oacute;n Progreso y Democracia (UPyD),1.4,0,,,
649,,Segovia,2015,517,Partido Animalista Contra el Maltrato Animal (PACMA),0.6,0,,,
650,,Segovia,2015,227,Recortes Cero-Grupo Verde,0.2,0,,,
651,,Segovia,2015,190,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
652,,Segovia,2015,223,Otros,0.2,0,,,
653,,Sevilla,2015,1531161,Censo,,,,,
654,,Sevilla,2015,1105238,Votantes,72.2,,,,
655,,Sevilla,2015,11217,Nulos,,,,,
656,,Sevilla,2015,1094021,V&aacute;lidos,,,,,
657,,Sevilla,2015,9968,Blancos,,,,,
658,,Sevilla,2015,371142,Partido Socialista Obrero Espa&ntilde;ol (PSOE),33.9,5,,,
659,,Sevilla,2015,275463,Partido Popular (PP),25.2,3,,,
660,,Sevilla,2015,208408,Podemos (PODEMOS),19,2,,,
661,,Sevilla,2015,142574,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),13,2,,,
662,,Sevilla,2015,62309,Unidad Popular (IU-UP),5.7,0,,,
663,,Sevilla,2015,9976,Partido Animalista Contra el Maltrato Animal (PACMA),0.9,0,,,
664,,Sevilla,2015,6421,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
665,,Sevilla,2015,2717,Vox (VOX),0.2,0,,,
666,,Sevilla,2015,1413,Recortes Cero-Grupo Verde,0.1,0,,,
667,,Sevilla,2015,893,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
668,,Sevilla,2015,2737,Otros,0.3,0,,,
669,,Soria,2015,76986,Censo,,,,,
670,,Soria,2015,52483,Votantes,68.2,,,,
671,,Soria,2015,647,Nulos,,,,,
672,,Soria,2015,51836,V&aacute;lidos,,,,,
673,,Soria,2015,679,Blancos,,,,,
674,,Soria,2015,20030,Partido Popular (PP),38.6,1,,,
675,,Soria,2015,12331,Partido Socialista Obrero Espa&ntilde;ol (PSOE),23.8,1,,,
676,,Soria,2015,8328,Podemos (PODEMOS),16.1,0,,,
677,,Soria,2015,7872,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),15.2,0,,,
678,,Soria,2015,1836,Unidad Popular (IU-UP),3.5,0,,,
679,,Soria,2015,327,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
680,,Soria,2015,192,Partido Animalista Contra el Maltrato Animal (PACMA),0.4,0,,,
681,,Soria,2015,86,Recortes Cero-Grupo Verde,0.2,0,,,
682,,Soria,2015,54,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
683,,Soria,2015,101,Otros,0.2,0,,,
684,,Tarragona,2015,562799,Censo,,,,,
685,,Tarragona,2015,376484,Votantes,66.9,,,,
686,,Tarragona,2015,3324,Nulos,,,,,
687,,Tarragona,2015,373160,V&aacute;lidos,,,,,
688,,Tarragona,2015,2684,Blancos,,,,,
689,,Tarragona,2015,77036,En Com&uacute; Podem (EN COM&Uacute;),20.6,1,,,
690,,Tarragona,2015,65272,Esquerra Republicana de Catalunya-Catalunya S&iacute; (ERC-CATSI),17.5,1,,,
691,,Tarragona,2015,58922,Partit dels Socialistes de Catalunya (PSC-PSOE),15.8,1,,,
692,,Tarragona,2015,57071,Democr&agrave;cia i Llibertat (DL),15.3,1,,,
693,,Tarragona,2015,53152,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),14.2,1,,,
694,,Tarragona,2015,45619,Partido Popular (PP),12.2,1,,,
695,,Tarragona,2015,6324,Uni&oacute; Democr&agrave;tica de Catalunya (unio.cat),1.7,0,,,
696,,Tarragona,2015,4170,Partido Animalista Contra el Maltrato Animal (PACMA),1.1,0,,,
697,,Tarragona,2015,894,Recortes Cero-Grupo Verde,0.2,0,,,
698,,Tarragona,2015,705,Partit Comunista del Poble de Catalunya (PCPC),0.2,0,,,
699,,Tarragona,2015,686,Uni&oacute;n Progreso y Democracia (UPyD),0.2,0,,,
700,,Tarragona,2015,625,Otros,0.2,0,,,
701,,Teruel,2015,109984,Censo,,,,,
702,,Teruel,2015,78784,Votantes,71.6,,,,
703,,Teruel,2015,1082,Nulos,,,,,
704,,Teruel,2015,77702,V&aacute;lidos,,,,,
705,,Teruel,2015,883,Blancos,,,,,
706,,Teruel,2015,28282,Partido Popular-Partido Aragon&eacute;s (PP-PAR),36.4,2,,,
707,,Teruel,2015,19938,Partido Socialista Obrero Espa&ntilde;ol (PSOE),25.7,1,,,
708,,Teruel,2015,11895,Podemos (PODEMOS),15.3,0,,,
709,,Teruel,2015,11427,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),14.7,0,,,
710,,Teruel,2015,3897,Unidad Popular (IU-UP),5,0,,,
711,,Teruel,2015,456,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
712,,Teruel,2015,375,Partido Animalista Contra el Maltrato Animal (PACMA),0.5,0,,,
713,,Teruel,2015,139,Recortes Cero-Grupo Verde,0.2,0,,,
714,,Teruel,2015,97,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
715,,Teruel,2015,313,Otros,0.4,0,,,
716,,Toledo,2015,518838,Censo,,,,,
717,,Toledo,2015,390379,Votantes,75.2,,,,
718,,Toledo,2015,4881,Nulos,,,,,
719,,Toledo,2015,385498,V&aacute;lidos,,,,,
720,,Toledo,2015,2325,Blancos,,,,,
721,,Toledo,2015,149442,Partido Popular (PP),38.8,2,,,
722,,Toledo,2015,106988,Partido Socialista Obrero Espa&ntilde;ol (PSOE),27.8,2,,,
723,,Toledo,2015,53199,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),13.8,1,,,
724,,Toledo,2015,52587,Podemos (PODEMOS),13.6,1,,,
725,,Toledo,2015,13590,Unidad Popular (IU-UP),3.5,0,,,
726,,Toledo,2015,3039,Partido Animalista Contra el Maltrato Animal (PACMA),0.8,0,,,
727,,Toledo,2015,1901,Uni&oacute;n Progreso y Democracia (UPyD),0.5,0,,,
728,,Toledo,2015,1509,Vox (VOX),0.4,0,,,
729,,Toledo,2015,612,Recortes Cero-Grupo Verde,0.2,0,,,
730,,Toledo,2015,306,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
731,,Valencia,2015,1946144,Censo,,,,,
732,,Valencia,2015,1478042,Votantes,75.9,,,,
733,,Valencia,2015,11888,Nulos,,,,,
734,,Valencia,2015,1466154,V&aacute;lidos,,,,,
735,,Valencia,2015,8747,Blancos,,,,,
736,,Valencia,2015,442578,Partido Popular (PP),30.2,5,,,
737,,Valencia,2015,397207,Comprom&iacute;s-Podemos-&Eacute;s el Moment (PODEMOS-COMPROM&Iacute;S),27.1,5,,,
738,,Valencia,2015,276188,Partido Socialista Obrero Espa&ntilde;ol (PSOE),18.8,3,,,
739,,Valencia,2015,221896,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),15.1,2,,,
740,,Valencia,2015,68961,Unidad Popular (IU-UP),4.7,0,,,
741,,Valencia,2015,14494,Partido Animalista Contra el Maltrato Animal (PACMA),1,0,,,
742,,Valencia,2015,9990,Uni&oacute;n Progreso y Democracia (UPyD),0.7,0,,,
